filename,celebrity,image_path
050_e7bdecc0.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\050_e7bdecc0.jpg
051_38196d60.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\051_38196d60.jpg
052_74c7be90.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\052_74c7be90.jpg
053_8bfac05e.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\053_8bfac05e.jpg
054_1de20f77.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\054_1de20f77.jpg
055_ba4ace00.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\055_ba4ace00.jpg
056_13edab75.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\056_13edab75.jpg
057_f0c37eee.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\057_f0c37eee.jpg
058_0a6c61e9.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\058_0a6c61e9.jpg
059_1027f3c2.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\059_1027f3c2.jpg
060_668ebb3f.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\060_668ebb3f.jpg
061_57c86521.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\061_57c86521.jpg
062_67f50ec4.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\062_67f50ec4.jpg
063_55002ecd.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\063_55002ecd.jpg
064_397fd4d4.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\064_397fd4d4.jpg
065_e739f721.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\065_e739f721.jpg
066_f048ba09.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\066_f048ba09.jpg
067_a0efbd88.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\067_a0efbd88.jpg
068_a703f85f.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\068_a703f85f.jpg
069_b5219746.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\069_b5219746.jpg
070_ae3a4fa0.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\070_ae3a4fa0.jpg
071_a052296d.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\071_a052296d.jpg
072_c887ec5c.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\072_c887ec5c.jpg
073_42e32f65.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\073_42e32f65.jpg
074_2b2a84b6.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\074_2b2a84b6.jpg
075_c2c28553.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\075_c2c28553.jpg
076_6fca3a0c.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\076_6fca3a0c.jpg
077_cd8dcf22.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\077_cd8dcf22.jpg
078_a7fd9be1.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\078_a7fd9be1.jpg
079_6ec91919.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\079_6ec91919.jpg
080_2bffea0b.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\080_2bffea0b.jpg
081_a32678db.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\081_a32678db.jpg
082_d797cdf3.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\082_d797cdf3.jpg
083_f80d8a01.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\083_f80d8a01.jpg
084_08314073.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\084_08314073.jpg
085_a292bf25.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\085_a292bf25.jpg
086_a1441427.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\086_a1441427.jpg
087_1382b266.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\087_1382b266.jpg
088_41213f8b.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\088_41213f8b.jpg
089_8e7757ef.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\089_8e7757ef.jpg
090_b316be20.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\090_b316be20.jpg
091_e39f525d.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\091_e39f525d.jpg
092_cbc6d525.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\092_cbc6d525.jpg
093_811dc474.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\093_811dc474.jpg
094_78e0fb7b.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\094_78e0fb7b.jpg
095_7ffaffe6.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\095_7ffaffe6.jpg
096_c30a9446.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\096_c30a9446.jpg
097_1837d89e.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\097_1837d89e.jpg
098_f0bc37c7.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\098_f0bc37c7.jpg
099_c25b7b04.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\099_c25b7b04.jpg
100_ec9fe97f.jpg,Leonardo DiCaprio,Celebrity Faces Dataset\Leonardo DiCaprio\100_ec9fe97f.jpg
001_dfb62d96.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\001_dfb62d96.jpg
002_6e289116.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\002_6e289116.jpg
003_61dd1e53.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\003_61dd1e53.jpg
004_6aede3d3.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\004_6aede3d3.jpg
005_9574c208.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\005_9574c208.jpg
006_4e33c943.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\006_4e33c943.jpg
007_e3073d58.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\007_e3073d58.jpg
008_74bda018.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\008_74bda018.jpg
009_3283c30e.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\009_3283c30e.jpg
010_0479e335.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\010_0479e335.jpg
011_b2354fd0.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\011_b2354fd0.jpg
012_d461a2b5.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\012_d461a2b5.jpg
013_f4968d00.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\013_f4968d00.jpg
014_d6e920d4.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\014_d6e920d4.jpg
015_b4a21d28.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\015_b4a21d28.jpg
016_bd51d057.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\016_bd51d057.jpg
017_eed36648.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\017_eed36648.jpg
018_394cfad7.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\018_394cfad7.jpg
019_8e696057.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\019_8e696057.jpg
020_467a9bd7.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\020_467a9bd7.jpg
021_2d9dd3a2.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\021_2d9dd3a2.jpg
022_784eea3c.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\022_784eea3c.jpg
023_55dd20e3.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\023_55dd20e3.jpg
024_2c2a7324.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\024_2c2a7324.jpg
025_b7dee9f2.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\025_b7dee9f2.jpg
026_9ebf29ab.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\026_9ebf29ab.jpg
027_308c9885.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\027_308c9885.jpg
028_44417c0b.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\028_44417c0b.jpg
029_19296e1d.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\029_19296e1d.jpg
030_02e7f231.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\030_02e7f231.jpg
031_d719ba67.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\031_d719ba67.jpg
032_4feb9977.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\032_4feb9977.jpg
033_4e5edeac.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\033_4e5edeac.jpg
034_27326b4e.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\034_27326b4e.jpg
035_21c88485.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\035_21c88485.jpg
036_e61191e5.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\036_e61191e5.jpg
037_f01637d6.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\037_f01637d6.jpg
038_fe7a12d1.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\038_fe7a12d1.jpg
039_45475171.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\039_45475171.jpg
040_11ad3b6e.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\040_11ad3b6e.jpg
041_139bb2a5.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\041_139bb2a5.jpg
042_870cbd50.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\042_870cbd50.jpg
043_8ab0e1e6.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\043_8ab0e1e6.jpg
044_bad2076f.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\044_bad2076f.jpg
045_22823571.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\045_22823571.jpg
046_953d292e.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\046_953d292e.jpg
047_3043a87c.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\047_3043a87c.jpg
048_aae58619.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\048_aae58619.jpg
049_2efe85b0.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\049_2efe85b0.jpg
050_b4742a63.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\050_b4742a63.jpg
051_d62b71ee.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\051_d62b71ee.jpg
052_3f3b6764.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\052_3f3b6764.jpg
053_6ad198c0.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\053_6ad198c0.jpg
054_5a9566eb.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\054_5a9566eb.jpg
055_9508128d.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\055_9508128d.jpg
056_ce828b1f.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\056_ce828b1f.jpg
057_d2d179a5.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\057_d2d179a5.jpg
058_1b5b5422.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\058_1b5b5422.jpg
059_d09c7676.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\059_d09c7676.jpg
060_f5a38fe0.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\060_f5a38fe0.jpg
061_d844ec74.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\061_d844ec74.jpg
062_2539f58f.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\062_2539f58f.jpg
063_10c723ae.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\063_10c723ae.jpg
064_61385762.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\064_61385762.jpg
065_016dc8e2.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\065_016dc8e2.jpg
066_50092138.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\066_50092138.jpg
067_4017d5e9.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\067_4017d5e9.jpg
068_b8b844e2.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\068_b8b844e2.jpg
069_0ffb5c63.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\069_0ffb5c63.jpg
070_4de04405.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\070_4de04405.jpg
071_d75194ff.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\071_d75194ff.jpg
072_5debf32c.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\072_5debf32c.jpg
073_b7f93635.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\073_b7f93635.jpg
074_59a9ebff.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\074_59a9ebff.jpg
075_9b57684f.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\075_9b57684f.jpg
076_424b03b7.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\076_424b03b7.jpg
077_de6b59a7.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\077_de6b59a7.jpg
078_6af10def.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\078_6af10def.jpg
079_4e33cd00.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\079_4e33cd00.jpg
080_bff10b31.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\080_bff10b31.jpg
081_f78b8266.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\081_f78b8266.jpg
082_768aecdd.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\082_768aecdd.jpg
083_323ae1e8.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\083_323ae1e8.jpg
084_70354863.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\084_70354863.jpg
085_2a0a4182.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\085_2a0a4182.jpg
086_b9831d16.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\086_b9831d16.jpg
087_90c1dd76.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\087_90c1dd76.jpg
088_29b6bf25.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\088_29b6bf25.jpg
089_ae8644ab.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\089_ae8644ab.jpg
090_a2269658.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\090_a2269658.jpg
091_4858eb13.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\091_4858eb13.jpg
092_bbd39177.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\092_bbd39177.jpg
093_82a4677f.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\093_82a4677f.jpg
094_1095eeb6.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\094_1095eeb6.jpg
095_fc25a60b.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\095_fc25a60b.jpg
096_2ca8243d.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\096_2ca8243d.jpg
097_e1dabc00.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\097_e1dabc00.jpg
098_24676238.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\098_24676238.jpg
099_82722976.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\099_82722976.jpg
100_f0e45dd1.jpg,Megan Fox,Celebrity Faces Dataset\Megan Fox\100_f0e45dd1.jpg
001_9cd1160a.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\001_9cd1160a.jpg
002_3a2ef5df.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\002_3a2ef5df.jpg
003_13b7bb9d.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\003_13b7bb9d.jpg
004_09c5d285.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\004_09c5d285.jpg
005_f8b76ad5.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\005_f8b76ad5.jpg
006_51ad8fdd.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\006_51ad8fdd.jpg
007_b82eb947.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\007_b82eb947.jpg
008_8fc20495.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\008_8fc20495.jpg
009_3300e98f.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\009_3300e98f.jpg
010_9f899833.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\010_9f899833.jpg
011_7b37bf1f.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\011_7b37bf1f.jpg
012_36c352b5.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\012_36c352b5.jpg
013_46b35530.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\013_46b35530.jpg
014_2c325a73.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\014_2c325a73.jpg
015_d425c0eb.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\015_d425c0eb.jpg
016_b170ab55.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\016_b170ab55.jpg
017_22f7f808.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\017_22f7f808.jpg
018_cadc0487.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\018_cadc0487.jpg
019_58c32d1b.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\019_58c32d1b.jpg
020_c1a8bc2c.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\020_c1a8bc2c.jpg
021_0b9bd77d.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\021_0b9bd77d.jpg
022_0b6f73be.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\022_0b6f73be.jpg
023_b70934ce.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\023_b70934ce.jpg
024_036921f7.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\024_036921f7.jpg
025_c55c4e11.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\025_c55c4e11.jpg
026_588e5bb5.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\026_588e5bb5.jpg
027_ffa4c67b.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\027_ffa4c67b.jpg
028_0021b8a3.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\028_0021b8a3.jpg
029_2f4ca9e5.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\029_2f4ca9e5.jpg
030_ff4d2ab8.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\030_ff4d2ab8.jpg
031_972f207f.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\031_972f207f.jpg
032_79db7bb4.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\032_79db7bb4.jpg
033_34c27ce3.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\033_34c27ce3.jpg
034_c658f190.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\034_c658f190.jpg
035_2238b9ea.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\035_2238b9ea.jpg
036_b81fcbb5.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\036_b81fcbb5.jpg
037_aa4ba2b1.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\037_aa4ba2b1.jpg
038_4930b73f.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\038_4930b73f.jpg
039_defb8d63.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\039_defb8d63.jpg
040_d80d3727.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\040_d80d3727.jpg
041_e75de60a.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\041_e75de60a.jpg
042_8168b9f8.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\042_8168b9f8.jpg
043_a95c3f60.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\043_a95c3f60.jpg
044_775d6581.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\044_775d6581.jpg
045_2538be49.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\045_2538be49.jpg
046_87ab3cfe.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\046_87ab3cfe.jpg
047_d39de18c.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\047_d39de18c.jpg
048_9f118a78.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\048_9f118a78.jpg
049_f7490e79.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\049_f7490e79.jpg
050_4bfee337.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\050_4bfee337.jpg
051_9dbec6e1.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\051_9dbec6e1.jpg
052_f9072013.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\052_f9072013.jpg
053_5b6de4ba.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\053_5b6de4ba.jpg
054_f0cd83d5.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\054_f0cd83d5.jpg
055_39a3d190.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\055_39a3d190.jpg
056_666b6673.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\056_666b6673.jpg
057_a633d34a.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\057_a633d34a.jpg
058_75c1a7f6.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\058_75c1a7f6.jpg
059_c13d7734.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\059_c13d7734.jpg
060_d89f212b.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\060_d89f212b.jpg
061_029fc37f.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\061_029fc37f.jpg
062_e1d9ac7c.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\062_e1d9ac7c.jpg
063_1fb10bab.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\063_1fb10bab.jpg
064_f261e561.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\064_f261e561.jpg
065_3fcffc66.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\065_3fcffc66.jpg
066_6d963e5e.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\066_6d963e5e.jpg
067_706a358a.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\067_706a358a.jpg
068_f1faa56e.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\068_f1faa56e.jpg
069_c9e3207d.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\069_c9e3207d.jpg
070_b83e7724.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\070_b83e7724.jpg
071_7621368b.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\071_7621368b.jpg
072_7dbad240.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\072_7dbad240.jpg
073_dfbed64d.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\073_dfbed64d.jpg
074_f835bfaf.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\074_f835bfaf.jpg
075_2b6154c6.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\075_2b6154c6.jpg
076_2d7a6078.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\076_2d7a6078.jpg
077_e589a0e2.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\077_e589a0e2.jpg
078_15befce2.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\078_15befce2.jpg
079_61aaf003.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\079_61aaf003.jpg
080_12cefe70.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\080_12cefe70.jpg
081_bdc0cced.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\081_bdc0cced.jpg
082_6883328f.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\082_6883328f.jpg
083_7fc7beca.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\083_7fc7beca.jpg
084_9db2a724.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\084_9db2a724.jpg
085_5abcaccb.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\085_5abcaccb.jpg
086_e6cb087e.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\086_e6cb087e.jpg
087_dabfb9e0.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\087_dabfb9e0.jpg
088_c6c7b0b2.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\088_c6c7b0b2.jpg
089_7a22dd1d.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\089_7a22dd1d.jpg
090_d2b11902.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\090_d2b11902.jpg
091_6985bf33.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\091_6985bf33.jpg
092_a67b993f.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\092_a67b993f.jpg
093_dbb553bf.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\093_dbb553bf.jpg
094_6aec42c7.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\094_6aec42c7.jpg
095_00690f89.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\095_00690f89.jpg
096_e119e862.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\096_e119e862.jpg
097_ec4fe2e9.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\097_ec4fe2e9.jpg
098_d82741fc.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\098_d82741fc.jpg
099_75aa5bcc.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\099_75aa5bcc.jpg
100_f11d5057.jpg,Natalie Portman,Celebrity Faces Dataset\Natalie Portman\100_f11d5057.jpg
001_504d320d.jpg,Nicole Kidman,Celebrity Faces Dataset\Nicole Kidman\001_504d320d.jpg
002_36285f46.jpg,Nicole Kidman,Celebrity Faces Dataset\Nicole Kidman\002_36285f46.jpg
003_98a0852a.jpg,Nicole Kidman,Celebrity Faces Dataset\Nicole Kidman\003_98a0852a.jpg
004_3491d187.jpg,Nicole Kidman,Celebrity Faces Dataset\Nicole Kidman\004_3491d187.jpg
